uid,歯科医院名,医院HPのリンク,記事地域名１,表側矯正,裏側矯正,インビザライン,キレイライン矯正,種類が不明な場合,種類①,種類①の費用,種類②,種類②の費用,種類③,種類③の費用,種類④,種類④の費用,キャッチコピー（15~30字）,見出し1（10〜30字）,文章1（100〜150字）,見出し2（10〜30字）,文章2（100〜150字）,見出し3（10〜30字）,文章3（100〜150字）,メモ,口コミ①（30~70字）,口コミ①の引用元,口コミ①の引用リンク,口コミ②（30~70字）,口コミ②の引用元,口コミ②の引用リンク,1枚目のリンク,2枚目のリンク,3枚目のリンク,4枚目のリンク,院長写真のリンク,院長名,院長紹介文,院長紹介文URL,現金,クレジットカード,デンタルローン,銀聯,電子マネー,銀行振込,最寄り駅 最寄り駅からのアクセス,駐車場の有無・駐車可能台数,午前診療時間,午後診療時間,月曜午前,月曜午後,火曜午前,火曜午後,水曜午前,水曜午後,木曜午前,木曜午後,金曜午前,金曜午後,土曜午前,土曜午後,日曜午前,日曜午後,祝日午前,祝日午後,補足の文章,PlaceID,備考,CTA,clinic_name_romaji,doctor_name_romaji,shortcode,サブディレクトリ契約中,送客契約中,KL提携
1,はりなかの歯科＆矯正歯科,https://www.hs-kyousei.com/,松原,"605,000～715,000","1,155,000～1,265,000 ","825,000",,,小児矯正,"275,000～385,000",,,,,,,患者一人一人の最高の笑顔のために,矯正歯科医師と一般歯科医師によるチーム医療,この医院では、矯正歯科治療と一般歯科治療を、それぞれ専門のドクターが連携しながら行っています。矯正歯科治療を行う前に口腔環境を整えるのが一般的ですが、矯正治療を行うのを前提とした一般歯科治療を受けることができます。,プライバシーに配慮した医院設計,この医院のカウンセリングルームは個室となっているため、精密検査の結果などの個人情報を他の患者に聞かれる心配をすることなく、安心して相談することができます。また、診療室も完全な個室となっているのでプライバシーが守られます。,明確な料金体系、追加料金なし,この医院では、公式ホームページで矯正治療にかかる費用を公開しています。高額な治療に関しては、あらかじめ料金プランが示されますが、追加費用が発生するといったことはないので、金銭面での不安を抱くことなく治療に専念できます。,,先生はじめスタッフの皆さんも親切で院内も明るく清潔感一杯で安心してお世話になってます。,Googleマップ,https://g.co/kgs/fEAKCi,受付スタッフの方も衛生士の方も先生もみなさん丁寧で、症状についてもしっかり説明もしてくださって安心できました。,Googleマップ,https://g.co/kgs/omqcPr,https://www.hs-kyousei.com/dataimge/1519719531.jpg,https://www.hs-kyousei.com/dataimge/1519715372.jpg,https://www.hs-kyousei.com/dataimge/1519718537.jpg,https://www.hs-kyousei.com/dataimge/1519718784.jpg,https://www.hs-kyousei.com/dataimge/1519723443.jpg,榎村徳仁,笑顔と歯並びは人の印象を変える大切な要素です。笑顔と歯並びで人生が変わる！ と言っても過言ではないのではないでしょうか。また咬み合わせも大切で、咬み合わせが悪いと、しっかりと食べ物を咬むことができないだけでなく、顎関節症、頭痛、肩こりなどを 引き起こすこともあります。ぜひ素敵な人生を送るお手伝いをさせてもらえたらと思います。お子様から大人の方まで、美しい歯並びで最高の笑顔になれるように、そして健康で楽しい人生をおくることができるように、 一人一人の患者さまに最適な治療をご提案させていただきます。歯並びのことはどんなことでもご相談ください。,https://www.hs-kyousei.com/dr_profile.html,あり,不明,不明,不明,不明,不明,針中野駅 徒歩2分、駒川中野駅 徒歩6分,記載なし,9:30～13:00,15:00～20:00,●,●,●,●,●,●,●,●,●,●,●,★,－,－,－,－,★：14:00～18:00,ChIJK6P-0ZreAGAR44qQrphyeLo,東住吉区,,harinakanoshikakyouseishika,enokimuranorihito,"<!-- wp:shortcode -->
[show_clinic_db table_id='1' row_id='633']
<!-- /wp:shortcode -->",,,
1,松山中平歯科クリニック,https://www.m-implant.com/,松山,1,,,23.1〜41.8万円,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,あり,あり,あり,,,あり,,,,,,,,,,,,,,,,,,,,,,ChIJ_31N6IzlTzUR4tgiuAXxfik,,,matsuyamanakahirashikaclinic,,"<!-- wp:shortcode -->
[show_clinic_db table_id='1' row_id='634']
<!-- /wp:shortcode -->",,,
,松本歯科医院,https://matsumoto-dental.com/,松山,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,あり,,,,,,,,,,,,,,,,,,,,,,,,,,,matsuyama_0,,,matsumotoshikaiinn-matsuyama,,"<!-- wp:shortcode -->
[show_clinic_db table_id='1' row_id='635']
<!-- /wp:shortcode -->",,,あり
,おおうち矯正歯科クリニック,https://ouchi-orthodontic-clinic.com/,松山,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,あり,,,,,,,,,,,,,,,,,,,,,,,,,,,matsuyama_1,,,oouchikyouseishikaclinic,,"<!-- wp:shortcode -->
[show_clinic_db table_id='1' row_id='636']
<!-- /wp:shortcode -->",,,
,大牟禮矯正歯科クリニック,https://www.kim-kyousei.jp/,松山,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,あり,,,,,,,,,,,,,,,,,,,,,,,,,,,matsuyama_2,,,oomurekyouseishikaclinic,,"<!-- wp:shortcode -->
[show_clinic_db table_id='1' row_id='637']
<!-- /wp:shortcode -->",,,
,ふじた矯正歯科クリニック,https://www.fujita-orthodontic-clinic.com/,松山,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,あり,,,,,,,,,,,,,,,,,,,,,,,,,,,matsuyama_3,,,fujitakyouseishikaclinic,,"<!-- wp:shortcode -->
[show_clinic_db table_id='1' row_id='638']
<!-- /wp:shortcode -->",,,
,岡矯正歯科,https://kyousei.cc/index.html,松山,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,あり,,,,,,,,,,,,,,,,,,,,,,,,,,,matsuyama_4,,,okakyouseishika-matsuyama,,"<!-- wp:shortcode -->
[show_clinic_db table_id='1' row_id='639']
<!-- /wp:shortcode -->",,,
,二宮矯正歯科医院,https://www.ninomiya-kyouseishika.or.jp/,松山,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,あり,,,,,,,,,,,,,,,,,,,,,,,,,,,matsuyama_5,,,ninomiyakyouseishika,,"<!-- wp:shortcode -->
[show_clinic_db table_id='1' row_id='640']
<!-- /wp:shortcode -->",,,
,みちだ矯正小児歯科,https://www.michida-dc.com/,松山,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,あり,,,,,,,,,,,,,,,,,,,,,,,,,,,matsuyama_6,,,michidakyouseisyounishika,,"<!-- wp:shortcode -->
[show_clinic_db table_id='1' row_id='641']
<!-- /wp:shortcode -->",,,
,スマイル矯正歯科クリニック,https://www.smile-orthod-clinic.com/,松山,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,あり,,,,,,,,,,,,,,,,,,,,,,,,,,,matsuyama_7,,,smilekyouseishikaclinic-matsuyama,,"<!-- wp:shortcode -->
[show_clinic_db table_id='1' row_id='642']
<!-- /wp:shortcode -->",,,
,高田矯正歯科クリニック,https://takatakyousei.com/,松山,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,あり,,,,,,,,,,,,,,,,,,,,,,,,,,,matsuyama_8,,,takadakyouseishikaclinic,,"<!-- wp:shortcode -->
[show_clinic_db table_id='1' row_id='643']
<!-- /wp:shortcode -->",,,
,大谷歯科矯正歯科,https://www.ohtani-dental.jp/,松山,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,あり,,,,,,,,,,,,,,,,,,,,,,,,,,,matsuyama_9,,,ootanishikakyouseishika,,"<!-- wp:shortcode -->
[show_clinic_db table_id='1' row_id='644']
<!-- /wp:shortcode -->",,,
1,デンタルクリニック　Cheers Dental care,http://www.cheers-dc.com/,寝屋川,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,星田駅 徒歩15分、ビバモール寝屋川バス停,無料駐車場2000台,10:00～13:00,14:00～17:00,●,●,●,●,●,●,●,●,●,★,●,☆,●,ー,ー,ー,,neyagawa_1,,,-dental-clinic-cheers-dental-care,,"<!-- wp:shortcode -->
[show_clinic_db table_id='1' row_id='645']
<!-- /wp:shortcode -->",,,
0,かわさき歯科医院,https://www.googleadservices.com/pagead/aclk?sa=L&ai=DChcSEwifgcSwhsn8AhWYrZYKHTL_ADoYABAHGgJ0bA&ase=2&ohost=www.google.com&cid=CAESauD2dHs6iY5-aFc3RiB8UA30wUrbZe5Ep-47M8UfJaGmlOY1GDoiQCiXigmKapYGhP71gMZ41AfySInAmIpMtcRjgE5XuZ0mUYRT93HC612no-giZnQ8l4CkBjAcVw97p-i2ieU0JcxcvTk&sig=AOD64_1oYzRWF1l2122gqR3o6HoKwu3Jjw&q=&ctype=99&ved=2ahUKEwiRqb2whsn8AhULl1YBHQTtDmQQhKwBegQIBBAt&adurl=,寝屋川,"880,000",,"1,100,000",,,小児矯正,"330,000",アソアライナー,"33,000/回",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,寝屋川市駅 徒歩5分,無料駐車場あり,8:00〜17:00,,●,●,●,●,●,●,●,●,●,●,ー,ー,ー,ー,ー,ー,,ChIJCZUlfg0eAWAR39bkzQX8jEA,,,kawasakishikaiin,,"<!-- wp:shortcode -->
[show_clinic_db table_id='1' row_id='646']
<!-- /wp:shortcode -->",,,
0,岩崎矯正歯科,http://www.iwasaki-kyousei.com/,寝屋川,"770,000～880,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,香里園駅東出口 徒歩3分,記載なし,10:00～12:00,14:00～20:00,ー,●,ー,●,ー,●,ー,ー,ー,●,●,★,ー,ー,ー,ー,★：14:00～18:00,ChIJ58TFsCIdAWAR85uK7Gv82ys,,,iwasakikyouseishika,,"<!-- wp:shortcode -->
[show_clinic_db table_id='1' row_id='647']
<!-- /wp:shortcode -->",,,
0,おかだ歯科・矯正歯科,http://www.okadashika-ortho.jp/,寝屋川,"770,000",,,,"1,320,000",小児矯正,"440,000",マウスピース部分矯正,"330,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,仁和寺下車 徒歩3分,無料駐車場あり,9:00～13:00,15:00～20:00,●,●,●,●,●,ー,●,●,●,●,●,ー,ー,ー,ー,ー,,ChIJoQgZdQHiAGARAPB44Dsle5M,,,okadashika-kyouseishika,,"<!-- wp:shortcode -->
[show_clinic_db table_id='1' row_id='648']
<!-- /wp:shortcode -->",,,
1,はやし矯正歯科,http://www.hayashi-kyousei.com/,寝屋川,"572,000～",,,,,小児矯正,"231,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,香里園駅 直結,有料駐車場あり,9:30～12:00,14:00～19:00,ー,ー,ー,●,ー,●,ー,●,ー,●,●,●,ー,ー,ー,ー,,ChIJRSGAytYdAWARuAIXZ55by7o,,,hayashikyouseishika,,"<!-- wp:shortcode -->
[show_clinic_db table_id='1' row_id='649']
<!-- /wp:shortcode -->",,,
1,心斎橋DDデンタルクリニック,https://dd-dentalclinic.jp/,心斎橋,,,"348,000〜688,000",23.1〜41.8万円,,口ゴボ治療,"657,800",,,,,,,心斎橋駅徒歩1分、初診料無料の矯正歯科専門クリニック,駅チカの好立地で通いやすい,心斎橋DDデンタルクリニックは、駅徒歩1分の好立地に2023年にオープンをした清潔感があるクリニックです。2023年に閉院をした医療法人社団友伸會東京プラス歯科・矯正歯科心斎橋の跡地に出来たクリニックです。,安心の初診料無料を実施中,心斎橋DDデンタルクリニックは、開院から初診料無料で営業をしているクリニックです。マウスピース矯正もキレイライン矯正だけでなくインビザラインも取り扱っているため、比較検討をしたい方に優しいクリニックです。,韓国の美容外科グループの歯科医師監修の歯列矯正を実施中,韓国の美容整形グループであるバノバギイレブン歯科のチェジェウォン先生が監修をしている口ゴボの症状が気になっている方に向けたワイヤー矯正を提供しています。整形なしでEラインを整えたい方、フェイスラインを気にされている方は相談してみてはいかがでしょうか？（骨格に問題がある歯並びの方は治療が困難な場合もあります）,,スタッフの方が皆感じのイイ方ばかりでした！料金体系もとてもわかりやすく、毎回丁寧に説明して頂き安心して受診させていただきました。（矯正を押し付けるようなことが決してなく、必要かどうかを自分自身で判断してすすめていくもので本当に良心的な歯科医院です）マウスピース矯正を始める前は不安だらけでしたが、数ヶ月で思い通りの歯並びにもして頂き大満足ですお世話になり有難うございました,矯正歯科ガイド,https://kyosei-guide.co.jp/a/c/dd-shinsaibashi/detail/review,ブラーバ矯正で通っていますが、受付の方や先生方がとても親切です。何度質問しても細かく答えて下さったり治療が凄く丁寧で気持ちよく帰れます。矯正辛いですが優しいお言葉をかけて下さる先生方のお陰で頑張ろうと思えます😢,矯正歯科ガイド,,https://dd-dentalclinic.jp/asset/img/lp07/parts/sec_c3_img_1.webp,https://dd-dentalclinic.jp/asset/img/lp07/parts/sec_c3_img_2.webp,https://dd-dentalclinic.jp/asset/img/lp07/parts/sec_c3_img_3.webp,https://dd-dentalclinic.jp/asset/img/lp07/parts/step1_img_2.webp,https://haisha-yoyaku.jp/images/material/s8338070_17.jpg,佐藤幸司,「歯並びにコンプレックスがあるけれど、矯正治療は費用がかかるから」と、これまで治療をためらっていた方もいらっしゃるかと思います。そんな方にも矯正治療をもっと身近に感じていただきたいというのが、私の願いです。無料相談では、治療に対するご不安を和らげられるようシミュレーションをご覧いただき、歯並びの状態に合ったプランも説明します。お口元のお悩みを解消するきっかけになればと考えていますので、ぜひ一度お越しください。,https://haisha-yoyaku.jp/images/material/bun2s_XL/s8338070_17.jpg,あり,あり,あり,不明,不明,不明,心斎橋駅  徒歩1分,記載なし,10:00～19:00,,●,●,●,●,●,●,●,●,●,●,●,●,●,●,●,●,不定休,ChIJgdxqvh7nAGAROmZGwGaA1EE,,,shinsaibashidd-dental-clinic,satoukouji,"<!-- wp:shortcode -->
[show_clinic_db table_id='1' row_id='650']
<!-- /wp:shortcode -->",,あり,あり
0,心斎橋MA矯正歯科,https://shinsaibashi-kyousei.com/,心斎橋,,,"880,000",,,小児矯正,"440,000",,,,,,,マウスピース型カスタムメイド矯正歯科装置が特におすすめ,全ての症例に対して院長自らが治療計画を立案,日本矯正歯科学会の「矯正指導医(全国で600名程度/歯科医師のうち0.5％程度)」である院長自らが治療計画を立案、治療を行っています。決してコンピューター任せにせず、矯正治療を専門に行う歯科医師としてのエビデンスを元に計画を立案してくれるので、安心できますね。,矯正に向けた最適な医療機器による治療,型取りのための口腔内スキャナー、セファロレントゲン、歯科用CTなど最先端の医療機器を揃えています。口腔内スキャナーでは3D画像による口腔内の再現と矯正治療のゴールを可視化、セファロレントゲンでは歯並びを骨格から把握、歯科用CTでは骨の状態の確認ができます。,少ない来院回数での治療を提供,歯科矯正治療は長期にわたるため、来院回数も多くなりがちです。本院ではこちらに着目し、体と通院の負担を軽くするため無駄のない正確な治療を徹底しています。過去に矯正治療でうまくいかなかった人にもお勧めできます。,,スタッフの方も支払いの方法や矯正治療中の悩み事とか親身になって対応してくれます。,Googleマップ,https://g.co/kgs/epsSBL,矯正相談の時に院長が言っていたように、納得を優先した説明をしてくれるので、理解がスムーズだった。,Googleマップ,https://g.co/kgs/eMzYps,https://shinsaibashi-kyousei.com/media/001/202207/n3.jpg,https://shinsaibashi-kyousei.com/media/001/202207/m-110.jpg,https://shinsaibashi-kyousei.com/media/001/202207/m-129.jpg,https://shinsaibashi-kyousei.com/media/001/201911/140e78dfda114031fa4fcfec27a25a9a.jpg,https://shinsaibashi-kyousei.com/media/001/202207/career_img.png,増岡尚哉,国立広島大学の歯学部を卒業後、日本矯正歯科学会の指導医として、愛知学院大学（愛知県）、朝日大学（岐阜県）で、矯正歯科治療を専門に行う歯科医師を目指す若手に対して、指導・育成と約15年間携わりました。そして、現在、エムアンドアソシエイツ（M&Associates）グループで矯正歯科治療を行う傍ら、マウスピース型カスタムメイド矯正歯科装置（製品名インビザライン 完成物薬機法対象外）の講師として歯科医師向けに講義・講演活動をしています。,https://shinsaibashi-kyousei.com/media/001/202207/mode3_w800-career_img.png,あり,あり,あり,不明,あり,不明,メトロ心斎橋駅 徒歩5分,記載,11:00～19:00,,●,●,●,●,●,●,●,●,●,●,★,★,★,★,ー,ー,★：10:30〜17:30,ChIJkc6cEIbnAGAR_I5Watee50Y,,,shinsaibashimakyouseishika,masuokanaoya,"<!-- wp:shortcode -->
[show_clinic_db table_id='1' row_id='651']
<!-- /wp:shortcode -->",,,
